Date,open,high,low,close
2007-04-04,143.69,143.95,143.16,143.85
2007-04-05,143.67,144.44,143.61,144.24
2007-04-09,144.65,144.8,144.15,144.44
2007-04-10,144.33,144.85,144.27,144.61
2007-04-11,144.82,144.86,143.54,144.02
2007-04-12,143.74,144.92,143.34,144.66
2007-04-13,144.9,145.32,144.36,145.32
2007-04-16,145.83,146.86,145.82,146.7
2007-04-17,146.97,147.4,146.65,147.09
2007-04-18,146.6,147.7,146.57,147.27
2007-04-19,146.55,147.4,146.36,147.23
2007-04-20,148.22,148.62,147.04,148.62
2007-04-23,148.37,148.73,147.97,148.06
2007-04-24,148.23,148.4,147.32,148.12
2007-04-25,148.73,149.66,148.02,149.48
2007-04-26,149.49,149.8,149.1,149.65
2007-04-27,149.09,149.74,148.84,149.53
2007-04-30,149.64,149.74,148.21,148.29
2007-05-01,148.42,149.47,147.67,148.67
2007-05-02,148.9,149.95,148.75,149.54
2007-05-03,149.97,150.4,149.73,150.35
2007-05-04,150.75,151.12,150.22,150.92
2007-05-07,150.88,151.2,150.81,150.95
2007-05-08,150.58,150.92,150.13,150.75
2007-05-09,150.64,152.82,150.37,151.16
2007-05-10,150.73,151.02,149.27,149.58
2007-05-11,149.75,150.93,149.72,150.86
2007-05-14,150.86,151.3,149.79,150.53
2007-05-15,150.7,151.66,150.19,150.57
2007-05-16,150.8,151.63,150.38,151.6
2007-05-17,151.38,151.96,151.11,151.3
2007-05-18,152.01,152.62,151.81,152.62
2007-05-21,152.58,153.23,152.5,152.54
2007-05-22,152.7,153.16,152.38,152.42
2007-05-23,152.95,153.5,152.36,152.44
2007-05-24,152.53,153.21,150.74,151.06
2007-05-25,151.5,152.02,151.18,151.69
2007-05-29,151.94,152.5,151.45,152.24
2007-05-30,151.46,153.54,151.34,153.48
2007-05-31,153.67,153.89,153.12,153.32
2007-06-01,153.88,154.4,153.51,154.08
2007-06-04,153.54,154.39,153.48,154.1
2007-06-05,153.74,153.9,152.86,153.49
2007-06-06,152.86,152.95,151.75,151.84
2007-06-07,151.56,152.5,149.06,149.1
2007-06-08,149.58,151.19,149.09,151.04
2007-06-11,150.93,151.95,150.7,151.3
2007-06-12,150.67,151.54,149.55,149.65
2007-06-13,150.5,152.07,149.72,151.89
2007-06-14,152.06,153.12,152.03,152.86
2007-06-15,153.14,153.66,152.93,153.07
2007-06-18,153.38,153.39,152.66,152.89
2007-06-19,152.55,153.38,152.36,153.27
2007-06-20,153.58,153.58,150.96,151.14
2007-06-21,151.08,152.11,150.25,151.98
2007-06-22,151.52,151.77,149.85,150.55
2007-06-25,150.24,151.25,149.02,149.83
2007-06-26,150.21,150.46,148.28,148.29
2007-06-27,148.13,150.57,148.06,150.4
2007-06-28,150.38,151.41,149.67,150.38
2007-06-29,150.9,151.65,149.15,150.43
2007-07-02,150.87,151.92,150.77,151.79
2007-07-03,152.18,152.5,151.99,152.34
2007-07-05,152.4,152.56,151.63,152.18
2007-07-06,152.38,153.17,151.93,152.98
2007-07-09,153.16,153.36,152.62,153.1
2007-07-10,152.29,152.61,150.77,150.92
2007-07-11,150.75,152.05,150.52,151.99
2007-07-12,152.37,154.75,152.34,154.39
2007-07-13,154.57,155.46,154.39,154.85
2007-07-16,154.99,155.53,154.58,154.83
2007-07-17,154.93,155.48,154.68,154.75
2007-07-18,154.23,154.8,153.3,154.47
2007-07-19,155.2,155.53,154.75,155.07
2007-07-20,154.89,154.99,152.83,153.5
2007-07-23,154.18,154.72,153.3,153.97
2007-07-24,153.12,154.28,150.76,151.3
2007-07-25,152.02,152.39,150.25,151.61
2007-07-26,150.19,150.8,146.39,148.02
2007-07-27,148.21,148.87,145.05,145.11
2007-07-30,145.93,147.81,145.29,147.38
2007-07-31,148.33,149.46,145.04,145.72
2007-08-01,145.18,147.01,143.95,146.43
2007-08-02,146.76,147.76,145.26,147.6
2007-08-03,147.28,147.58,143.2,143.8
2007-08-06,144.21,146.83,142.53,146.21
2007-08-07,145.94,149.0,145.23,147.77
2007-08-08,148.41,150.59,147.34,149.83
2007-08-09,147.43,148.95,145.29,145.39
2007-08-10,144.39,146.5,143.12,144.71
2007-08-13,146.5,146.89,145.02,145.23
2007-08-14,145.7,146.06,142.72,143.01
2007-08-15,142.72,144.46,140.62,141.04
2007-08-16,139.79,142.94,137.0,142.1
2007-08-17,145.5,145.81,141.39,144.71
2007-08-20,145.17,145.47,143.29,144.64
2007-08-21,144.6,145.97,144.14,144.93
2007-08-22,146.01,146.8,145.33,146.65
2007-08-23,147.34,147.65,145.61,146.52
2007-08-24,146.48,148.33,146.28,148.33
2007-08-27,147.85,148.33,146.73,146.95
2007-08-28,146.16,146.25,143.46,143.72
2007-08-29,144.37,146.74,143.96,146.54
2007-08-30,145.45,147.19,145.31,146.15
2007-08-31,147.65,148.5,146.83,147.59
2007-09-04,147.45,149.98,147.4,149.08
2007-09-05,148.2,148.36,147.0,147.79
2007-09-06,147.95,148.61,147.12,148.13
2007-09-07,146.48,146.89,145.26,146.07
2007-09-10,146.52,146.72,144.33,145.79
2007-09-11,146.24,147.7,146.13,147.49
2007-09-12,147.29,148.44,146.98,147.87
2007-09-13,148.55,149.45,148.2,148.91
2007-09-14,147.96,149.09,147.74,148.9
2007-09-17,148.31,148.65,147.63,148.1
2007-09-18,148.83,152.5,148.13,152.46
2007-09-19,153.41,154.39,152.71,153.36
2007-09-20,153.34,153.43,152.11,152.28
2007-09-21,152.71,153.12,151.74,151.97
2007-09-24,152.42,152.82,151.36,151.69
2007-09-25,150.81,151.66,150.47,151.39
2007-09-26,152.25,152.77,151.39,152.19
2007-09-27,152.91,153.1,152.19,153.09
2007-09-28,152.85,153.19,151.98,152.58
2007-10-01,152.6,154.75,152.5,154.3
2007-10-02,154.61,154.65,153.81,154.09
2007-10-03,153.81,154.41,153.01,153.78
2007-10-04,154.11,154.26,153.59,154.02
2007-10-05,155.03,156.1,154.63,155.85
2007-10-08,155.39,155.49,154.77,155.02
2007-10-09,155.6,156.5,155.03,156.48
2007-10-10,156.04,156.44,155.41,156.22
2007-10-11,156.93,157.52,154.54,155.47
2007-10-12,155.46,156.35,155.27,156.33
2007-10-15,156.27,156.36,153.94,155.01
2007-10-16,154.41,154.52,153.47,153.78
2007-10-17,154.98,155.09,152.47,154.25
2007-10-18,153.45,154.19,153.08,153.69
2007-10-19,153.09,156.48,149.66,149.67
2007-10-22,148.86,150.76,148.66,150.54
2007-10-23,151.46,151.95,150.25,151.76
2007-10-24,151.21,151.74,148.84,151.48
2007-10-25,151.65,152.29,149.88,151.84
2007-10-26,153.06,153.62,151.9,153.62
2007-10-29,153.93,154.44,153.55,154.13
2007-10-30,153.45,153.75,152.87,153.06
2007-10-31,153.98,155.27,152.84,154.65
2007-11-01,153.29,153.41,150.59,151.03
2007-11-02,151.53,152.0,149.21,151.2
2007-11-05,149.64,151.16,148.97,150.05
2007-11-06,150.86,152.11,149.9,152.07
2007-11-07,150.44,151.13,147.55,147.91
2007-11-08,147.99,148.4,145.07,147.16
2007-11-09,145.69,147.54,144.89,145.14
2007-11-12,145.21,146.61,143.7,143.7
2007-11-13,145.37,148.31,145.22,148.08
2007-11-14,149.22,149.4,146.78,147.67
2007-11-15,146.57,147.49,144.52,145.54
2007-11-16,146.31,146.47,144.57,145.79
2007-11-19,145.28,145.36,143.19,143.76
2007-11-20,144.02,145.53,142.11,144.64
2007-11-21,143.08,143.91,141.67,141.68
2007-11-23,143.07,144.34,142.7,144.13
2007-11-26,144.43,144.88,140.66,140.95
2007-11-27,141.74,143.23,140.95,142.57
2007-11-28,144.19,147.47,144.14,147.13
2007-11-29,146.62,147.72,146.1,147.18
2007-11-30,149.04,149.87,147.33,148.66
2007-12-03,148.19,148.45,147.29,147.68
2007-12-04,146.66,147.54,146.31,146.36
2007-12-05,147.93,149.2,147.83,148.81
2007-12-06,148.63,151.21,148.57,150.94
2007-12-07,151.42,151.5,150.55,150.91
2007-12-10,151.28,152.25,150.86,152.08
2007-12-11,152.14,152.89,147.83,147.91
2007-12-12,151.06,151.77,147.2,149.37
2007-12-13,148.32,149.39,147.3,149.06
2007-12-14,147.93,149.1,147.1,147.17
2007-12-17,146.61,146.87,144.86,145.07
2007-12-18,146.1,146.48,143.96,145.88
2007-12-19,145.94,146.89,144.94,145.88
2007-12-20,146.84,146.86,145.18,146.8
2007-12-21,147.37,148.42,147.09,148.13
2007-12-24,148.82,149.48,148.48,149.23
2007-12-26,148.65,149.68,148.5,149.55
2007-12-27,149.02,149.03,147.32,147.67
2007-12-28,148.54,148.61,146.9,147.3
2007-12-31,147.1,147.61,146.06,146.21
2008-01-02,146.53,146.99,143.88,144.93
2008-01-03,144.91,145.49,144.07,144.86
2008-01-04,143.34,143.44,140.91,141.31
2008-01-07,141.81,142.23,140.1,141.19
2008-01-08,142.08,142.9,138.44,138.91
2008-01-09,139.09,140.79,137.7,140.37
2008-01-10,139.68,142.8,139.37,141.29
2008-01-11,140.78,141.9,139.0,140.15
2008-01-14,141.16,141.86,140.4,141.28
2008-01-15,139.79,141.49,137.9,138.17
2008-01-16,137.36,139.12,136.28,136.98
2008-01-17,137.81,137.88,132.93,133.43
2008-01-18,134.74,135.02,131.1,132.06
2008-01-22,127.21,132.43,126.0,130.72
2008-01-23,127.09,134.19,126.84,133.86
2008-01-24,134.48,135.46,133.31,134.99
2008-01-25,136.51,136.76,132.6,133.04
2008-01-28,133.26,135.52,132.06,135.24
2008-01-29,136.1,136.45,134.88,135.91
2008-01-30,135.58,138.54,134.6,134.91
2008-01-31,133.4,138.54,133.2,137.37
2008-02-01,137.94,139.61,137.52,139.58
2008-02-04,139.21,139.3,137.64,137.82
2008-02-05,135.94,136.25,133.67,134.13
2008-02-06,134.58,135.25,132.41,133.05
2008-02-07,131.8,134.79,131.73,133.93
2008-02-08,133.09,134.22,132.1,133.07
2008-02-11,133.1,134.23,132.04,133.75
2008-02-12,134.91,136.31,133.98,134.99
2008-02-13,136.01,137.06,135.14,136.37
2008-02-14,136.95,137.0,134.79,135.17
2008-02-15,134.5,135.22,133.91,135.14
2008-02-19,136.72,136.89,134.61,135.52
2008-02-20,133.99,136.55,133.76,135.92
2008-02-21,136.66,137.01,134.07,134.79
2008-02-22,134.97,135.85,132.86,135.62
2008-02-25,135.54,137.65,134.78,137.33
2008-02-26,136.75,138.95,136.5,138.36
2008-02-27,137.56,139.14,137.41,138.22
2008-02-28,137.24,137.96,136.55,136.87
2008-02-29,135.6,135.68,132.78,133.82
2008-03-03,133.14,133.81,132.24,133.5
2008-03-04,132.23,133.4,130.99,132.99
2008-03-05,133.42,134.77,132.34,133.83
2008-03-06,132.98,133.22,130.55,131.06
2008-03-07,129.77,131.74,128.58,129.71
2008-03-10,129.84,129.93,127.59,128.0
2008-03-11,130.72,132.72,128.95,132.6
2008-03-12,132.74,133.77,131.16,131.36
2008-03-13,129.61,132.64,128.6,131.65
2008-03-14,132.77,132.81,127.78,129.61
2008-03-17,126.57,129.26,126.07,128.3
2008-03-18,130.62,133.69,129.98,133.63
2008-03-19,134.14,134.65,130.04,130.32
2008-03-20,130.05,132.91,129.26,132.08
2008-03-24,133.31,135.81,133.24,134.72
2008-03-25,134.86,135.55,133.77,134.85
2008-03-26,134.46,135.09,133.11,133.2
2008-03-27,134.2,134.44,132.36,132.78
2008-03-28,132.99,133.36,131.06,131.51
2008-03-31,131.29,132.73,131.09,131.97
2008-04-01,133.61,136.84,133.51,136.61
2008-04-02,137.05,137.67,135.98,136.7
2008-04-03,135.96,137.44,135.71,137.04
2008-04-04,137.12,137.96,136.12,136.89
2008-04-07,137.87,138.57,136.74,136.96
2008-04-08,136.19,136.92,135.95,136.82
2008-04-09,136.61,136.8,134.89,135.83
2008-04-10,135.42,136.67,134.9,136.02
2008-04-11,134.49,135.12,133.01,133.38
2008-04-14,133.19,133.54,132.55,132.93
2008-04-15,133.58,133.69,132.33,133.24
2008-04-16,134.54,136.91,134.52,136.85
2008-04-17,136.02,137.25,135.66,137.05
2008-04-18,138.94,139.56,138.26,138.48
2008-04-21,138.23,138.98,137.85,138.55
2008-04-22,138.19,138.31,136.9,137.94
2008-04-23,138.09,138.78,137.12,137.72
2008-04-24,138.08,139.74,137.04,138.32
2008-04-25,139.4,139.89,137.91,139.6
2008-04-28,139.88,140.25,139.38,139.63
2008-04-29,139.39,139.73,138.61,139.08
2008-04-30,139.29,140.59,138.26,138.26
2008-05-01,138.38,141.12,138.27,141.12
2008-05-02,142.34,142.37,140.56,141.51
2008-05-05,141.05,141.61,140.41,140.83
2008-05-06,140.02,142.2,139.69,142.05
2008-05-07,141.89,142.04,139.13,139.52
2008-05-08,139.74,140.32,138.98,139.16
2008-05-09,138.6,139.39,138.45,138.9
2008-05-12,139.25,140.56,138.73,140.46
2008-05-13,140.8,140.89,139.73,140.48
2008-05-14,141.07,142.2,140.46,140.77
2008-05-15,141.04,142.63,140.83,142.53
2008-05-16,142.86,142.87,141.61,142.66
2008-05-19,142.81,144.3,142.3,143.05
2008-05-20,142.27,142.34,141.0,141.89
2008-05-21,141.81,142.12,139.0,139.49
2008-05-22,139.43,140.17,139.0,139.51
2008-05-23,139.05,139.66,137.52,137.64
2008-05-27,137.8,139.0,137.53,138.66
2008-05-28,139.17,140.0,138.0,139.3
2008-05-29,139.13,140.93,139.08,140.0
2008-05-30,140.47,140.74,139.94,140.35
2008-06-02,139.83,139.86,138.0,138.9
2008-06-03,139.3,139.62,137.23,138.09
2008-06-04,137.7,139.16,137.46,138.02
2008-06-05,138.58,140.89,138.32,140.78
2008-06-06,139.55,139.8,136.22,136.29
2008-06-09,136.86,137.5,135.41,136.62
2008-06-10,135.67,137.1,135.35,135.94
2008-06-11,135.97,136.26,133.93,133.94
2008-06-12,134.6,135.87,133.52,134.45
2008-06-13,135.17,136.52,134.42,136.15
2008-06-16,135.55,136.93,135.46,136.23
2008-06-17,137.07,137.12,135.37,135.57
2008-06-18,134.69,135.52,133.71,134.25
2008-06-19,134.15,135.24,133.5,134.42
2008-06-20,132.84,133.09,131.22,131.58
2008-06-23,132.09,132.23,131.32,131.45
2008-06-24,131.05,132.44,130.19,131.19
2008-06-25,131.72,133.4,131.24,131.81
2008-06-26,130.57,131.42,128.08,128.23
2008-06-27,128.28,128.86,127.04,127.53
2008-06-30,127.89,128.91,127.3,127.98
2008-07-01,126.52,128.47,125.93,128.38
2008-07-02,128.79,129.16,125.95,126.18
2008-07-03,127.11,127.11,124.99,126.31
2008-07-07,126.79,127.34,123.92,125.02
2008-07-08,124.99,127.39,124.2,127.24
2008-07-09,127.5,127.74,124.39,124.79
2008-07-10,124.43,125.79,123.58,125.3
2008-07-11,123.97,125.9,122.49,123.84
2008-07-14,125.26,125.5,122.4,122.72
2008-07-15,121.8,123.49,120.02,120.99
2008-07-16,121.45,124.57,121.1,123.96
2008-07-17,125.14,126.26,124.09,125.2
2008-07-18,126.17,126.42,125.15,125.98
2008-07-21,126.51,126.8,125.19,126.05
2008-07-22,125.15,127.8,124.85,127.48
2008-07-23,127.89,129.15,127.55,128.17
2008-07-24,128.34,128.41,125.16,125.51
2008-07-25,125.89,126.49,125.17,125.48
2008-07-28,125.51,126.06,123.42,123.64
2008-07-29,123.98,126.38,123.64,126.28
2008-07-30,127.11,128.6,126.28,128.53
2008-07-31,127.4,128.57,126.63,126.83
2008-08-01,127.12,127.28,125.46,126.16
2008-08-04,126.04,126.14,124.76,124.99
2008-08-05,126.02,128.56,124.97,128.36
2008-08-06,128.02,129.3,127.48,128.93
2008-08-07,127.96,128.44,126.54,127.01
2008-08-08,126.58,129.93,126.38,129.37
2008-08-11,129.47,131.51,129.23,130.71
2008-08-12,130.28,130.7,128.73,129.35
2008-08-13,128.79,129.65,127.67,128.57
2008-08-14,127.84,130.28,127.75,129.54
2008-08-15,129.93,130.5,129.3,130.17
2008-08-18,130.43,130.48,127.66,128.39
2008-08-19,127.42,127.69,126.53,126.99
2008-08-20,127.39,127.95,126.34,127.58
2008-08-21,126.75,128.44,126.6,127.8
2008-08-22,128.67,129.65,127.8,129.65
2008-08-25,128.8,129.65,126.75,127.02
2008-08-26,127.02,127.87,126.58,127.39
2008-08-27,127.55,128.83,127.3,128.63
2008-08-28,129.28,130.34,129.11,130.19
2008-08-29,129.73,130.14,128.51,128.79
2008-09-02,130.03,130.71,127.52,127.99
2008-09-03,127.88,128.5,126.93,127.88
2008-09-04,126.97,127.23,123.96,124.03
2008-09-05,123.29,124.95,122.0,124.42
2008-09-08,128.04,128.24,124.42,126.99
2008-09-09,127.1,127.36,122.8,123.22
2008-09-10,123.89,124.9,122.55,123.72
2008-09-11,122.12,125.74,121.6,125.51
2008-09-12,124.29,126.21,123.83,126.09
2008-09-15,121.63,125.65,119.89,120.09
2008-09-16,117.2,122.32,117.0,122.1
2008-09-17,119.64,121.85,116.0,116.61
2008-09-18,118.05,121.79,113.8,120.07
2008-09-19,126.7,128.0,123.33,124.12
2008-09-22,124.45,124.75,120.36,121.31
2008-09-23,120.85,122.02,118.28,118.55
2008-09-24,119.35,120.0,117.79,118.93
2008-09-25,119.4,121.91,118.44,120.79
2008-09-26,118.83,121.5,118.51,120.85
2008-09-29,119.14,119.34,110.97,111.38
2008-09-30,113.51,116.8,110.53,115.99
2008-10-01,115.27,116.69,113.95,116.06
2008-10-02,114.95,115.11,111.06,111.85
2008-10-03,112.86,115.45,109.68,110.34
2008-10-06,107.15,107.62,100.64,104.72
2008-10-07,106.84,107.33,99.65,100.03
2008-10-08,97.52,102.18,96.81,97.51
2008-10-09,99.66,100.62,90.25,90.7
2008-10-10,86.76,93.94,83.58,88.5
2008-10-13,93.87,101.35,89.95,101.35
2008-10-14,104.7,105.53,97.11,99.85
2008-10-15,97.46,97.8,89.71,90.02
2008-10-16,91.29,94.77,86.54,93.77
2008-10-17,91.99,98.59,91.65,93.21
2008-10-20,95.35,99.1,94.09,98.81
2008-10-21,96.97,98.64,95.22,95.86
2008-10-22,93.2,95.86,87.53,90.64
2008-10-23,90.29,92.45,85.81,91.69
2008-10-24,84.06,89.92,84.0,87.04
2008-10-27,85.97,89.51,83.7,83.95
2008-10-28,87.34,94.24,84.53,93.76
2008-10-29,93.77,97.17,92.1,93.08
2008-10-30,95.78,96.54,92.9,96.3
2008-10-31,95.08,98.57,94.48,96.83
2008-11-03,96.78,97.69,95.95,97.11
2008-11-04,99.06,100.86,96.71,100.41
2008-11-05,99.2,100.71,95.0,96.19
2008-11-06,94.46,95.44,90.06,90.86
2008-11-07,91.65,94.0,90.5,93.86
2008-11-10,95.21,95.53,90.92,92.63
2008-11-11,90.76,92.14,88.65,89.77
2008-11-12,88.23,88.95,85.12,85.82
2008-11-13,86.13,91.73,82.09,91.17
2008-11-14,89.41,92.06,86.52,86.62
2008-11-17,86.38,88.56,85.16,85.47
2008-11-18,85.15,87.22,82.91,87.08
2008-11-19,85.91,86.87,80.92,81.5
2008-11-20,80.13,82.51,75.05,75.45
2008-11-21,77.46,80.9,74.34,79.52
2008-11-24,81.92,86.99,80.36,85.03
2008-11-25,87.3,87.51,83.82,85.66
2008-11-26,84.3,89.19,84.24,88.97
2008-11-28,88.63,90.13,88.48,90.09
2008-12-01,87.51,87.55,81.86,82.11
2008-12-02,83.47,85.49,82.04,85.27
2008-12-03,83.4,87.83,83.14,87.32
2008-12-04,86.06,88.05,83.74,85.3
2008-12-05,83.65,88.42,82.24,87.93
2008-12-08,90.34,92.38,88.08,91.0
2008-12-09,90.37,92.13,88.98,89.5
2008-12-10,90.32,91.36,89.0,90.11
2008-12-11,89.54,91.0,87.37,87.94
2008-12-12,85.55,89.07,85.2,88.99
2008-12-15,89.02,89.15,86.29,87.75
2008-12-16,91.88,92.02,88.18,91.88
2008-12-17,90.84,92.43,90.06,90.99
2008-12-18,91.4,91.67,88.21,89.29
2008-12-19,89.1,90.62,88.09,88.19
2008-12-22,88.58,88.67,85.49,87.06
2008-12-23,87.53,87.93,85.8,86.16
2008-12-24,86.45,86.87,86.0,86.66
2008-12-26,87.24,87.3,86.5,87.16
2008-12-29,87.24,87.33,85.6,86.91
2008-12-30,87.51,89.05,86.88,88.97
2008-12-31,89.08,90.97,88.87,90.24
2009-01-02,90.44,93.44,89.85,92.96
2009-01-05,92.63,93.66,91.89,92.85
2009-01-06,93.64,94.45,92.68,93.47
2009-01-07,92.0,92.26,90.2,90.67
2009-01-08,90.16,91.09,89.67,91.04
2009-01-09,91.16,91.32,85.36,89.09
2009-01-12,88.84,88.91,86.41,86.95
2009-01-13,86.73,87.88,86.2,87.11
2009-01-14,85.54,85.75,83.16,84.37
2009-01-15,84.12,85.25,81.72,84.4
2009-01-16,85.86,85.99,83.05,85.06
2009-01-20,84.23,85.06,80.05,80.57
2009-01-21,81.94,84.24,80.47,84.05
2009-01-22,82.42,84.04,81.17,82.75
2009-01-23,80.9,83.99,80.57,83.11
2009-01-26,83.59,85.36,82.81,83.68
2009-01-27,84.13,85.15,83.3,84.53
2009-01-28,86.4,87.95,86.07,87.39
2009-01-29,86.11,87.49,84.47,84.55
2009-01-30,84.98,85.4,82.21,82.83
2009-02-02,81.57,83.18,81.31,82.58
2009-02-03,83.1,84.36,82.22,83.74
2009-02-04,84.3,85.37,83.04,83.33
2009-02-05,82.7,85.29,77.73,84.57
2009-02-06,84.86,87.34,84.68,86.98
2009-02-09,86.96,87.74,86.32,87.1
2009-02-10,86.27,87.03,82.45,83.11
2009-02-11,83.45,84.05,82.4,83.6
2009-02-12,82.17,83.82,81.05,83.66
2009-02-13,83.55,84.24,82.74,82.76
2009-02-17,80.16,82.96,79.17,79.22
2009-02-18,79.79,79.94,78.28,79.03
2009-02-19,79.84,80.15,78.02,78.18
2009-02-20,76.73,78.34,75.77,77.42
2009-02-23,78.27,78.27,74.59,74.65
2009-02-24,75.29,77.95,74.7,77.48
2009-02-25,77.14,78.42,75.63,76.87
2009-02-26,77.82,79.67,75.53,75.62
2009-02-27,74.01,75.69,73.81,73.93
2009-03-02,72.52,73.92,70.37,70.6
2009-03-03,71.61,71.7,69.64,70.07
2009-03-04,71.23,72.87,70.07,71.73
2009-03-05,70.1,71.73,68.17,68.8
2009-03-06,69.4,70.45,67.1,68.92
2009-03-09,67.95,70.0,67.73,68.11
2009-03-10,69.51,72.37,69.37,72.17
2009-03-11,73.0,73.75,71.83,72.64
2009-03-12,72.62,75.75,71.97,75.5
2009-03-13,76.01,76.98,74.73,76.09
2009-03-16,76.96,77.97,75.81,75.86
2009-03-17,76.07,78.36,75.45,78.18
2009-03-18,77.81,80.9,77.07,79.93
2009-03-19,80.93,81.0,78.69,78.94
2009-03-20,78.76,78.91,76.53,76.71
2009-03-23,78.74,82.29,78.31,82.22
2009-03-24,81.24,82.36,80.51,80.6
2009-03-25,81.23,82.7,79.06,81.45
2009-03-26,82.25,83.3,81.32,83.11
2009-03-27,82.05,82.53,81.31,81.61
2009-03-30,79.8,79.87,77.96,78.79
2009-03-31,79.56,81.08,79.05,79.52
2009-04-01,78.53,81.42,78.33,81.06
2009-04-02,83.08,84.61,81.13,83.43
2009-04-03,83.49,84.28,82.67,84.26
2009-04-06,83.34,84.28,82.29,83.6
2009-04-07,82.25,82.65,81.51,81.65
2009-04-08,82.06,82.94,81.54,82.53
2009-04-09,84.67,85.82,84.33,85.81
2009-04-13,84.92,86.54,84.58,85.83
2009-04-14,85.03,85.76,84.08,84.35
2009-04-15,83.84,85.42,83.61,85.25
2009-04-16,85.93,87.15,84.77,86.5
2009-04-17,86.83,87.65,86.14,87.08
2009-04-20,85.54,87.05,83.34,83.43
2009-04-21,82.82,85.13,82.75,85.06
2009-04-22,84.29,86.34,84.07,84.54
2009-04-23,84.71,85.42,83.63,85.37
2009-04-24,86.03,87.31,85.69,86.66
2009-04-27,85.68,87.01,85.54,85.84
2009-04-28,84.97,86.59,84.76,85.57
2009-04-29,86.52,88.36,86.3,87.39
2009-04-30,88.55,89.02,86.92,87.42
2009-05-01,87.44,88.21,86.72,87.89
2009-05-04,88.55,90.94,88.38,90.88
2009-05-05,90.57,90.93,89.84,90.57
2009-05-06,91.68,92.2,90.61,92.14
2009-05-07,93.01,93.15,90.28,90.86
2009-05-08,92.03,93.22,91.44,92.98
2009-05-11,91.7,92.11,91.04,91.24
2009-05-12,91.63,91.83,89.85,90.97
2009-05-13,89.74,90.01,88.5,88.68
2009-05-14,88.72,90.12,88.5,89.44
2009-05-15,89.37,90.0,88.15,88.71
2009-05-18,89.55,91.34,88.57,91.23
2009-05-19,91.18,91.97,90.81,91.12
2009-05-20,91.95,92.8,90.41,90.51
2009-05-21,89.46,89.8,88.26,89.21
2009-05-22,89.46,90.0,88.68,89.02
2009-05-26,88.36,91.56,88.32,91.3
2009-05-27,91.44,91.75,89.53,89.67
2009-05-28,90.46,91.34,89.1,90.92
2009-05-29,91.42,93.7,90.68,92.53
2009-06-01,93.67,95.17,93.43,94.77
2009-06-02,94.4,95.37,94.23,94.85
2009-06-03,94.04,94.13,92.76,93.65
2009-06-04,94.0,94.67,93.3,94.53
2009-06-05,95.49,95.67,93.8,94.55
2009-06-08,93.84,95.1,93.04,94.16
2009-06-09,94.69,95.14,94.02,94.64
2009-06-10,95.48,95.49,93.19,94.4
2009-06-11,94.58,96.11,94.56,94.82
2009-06-12,94.4,95.14,94.0,95.08
2009-06-15,93.96,94.02,92.4,92.9
2009-06-16,93.23,93.29,91.58,91.64
2009-06-17,91.6,92.33,90.83,91.55
2009-06-18,91.69,92.67,91.25,92.22
2009-06-19,92.58,92.7,91.52,92.04
2009-06-22,91.14,91.19,89.25,89.28
2009-06-23,89.47,89.88,88.85,89.35
2009-06-24,90.16,91.08,89.6,90.12
2009-06-25,89.67,92.17,89.57,92.08
2009-06-26,91.77,92.24,91.27,91.84
2009-06-29,92.11,92.82,91.6,92.7
2009-06-30,92.72,93.06,91.27,91.95
2009-07-01,92.34,93.23,92.21,92.33
2009-07-02,91.13,92.36,89.76,89.81
2009-07-06,88.94,89.93,88.66,89.8
2009-07-07,89.71,89.82,88.0,88.06
2009-07-08,88.59,88.8,87.0,88.0
2009-07-09,88.61,88.9,87.91,88.17
2009-07-10,87.7,88.49,87.35,87.96
2009-07-13,88.31,90.17,87.59,90.1
2009-07-14,90.38,90.69,89.73,90.61
2009-07-15,91.81,93.51,90.68,93.26
2009-07-16,93.0,94.51,92.82,93.11
2009-07-17,94.06,94.32,93.54,94.13
2009-07-20,94.68,95.29,94.19,95.13
2009-07-21,95.87,95.9,94.42,95.57
2009-07-22,94.96,96.13,94.89,95.55
2009-07-23,95.61,98.08,95.53,97.66
2009-07-24,97.2,98.14,96.69,98.06
2009-07-27,97.88,98.4,97.34,98.35
2009-07-28,97.66,98.37,97.06,97.89
2009-07-29,97.44,98.09,96.98,97.65
2009-07-30,98.83,99.83,98.6,98.67
2009-07-31,98.65,99.47,98.38,98.81
2009-08-03,99.85,100.53,99.31,100.44
2009-08-04,99.99,100.84,99.78,100.7
2009-08-05,100.77,100.86,99.58,100.41
2009-08-06,100.87,101.02,99.42,99.89
2009-08-07,100.94,102.03,100.39,101.2
2009-08-10,100.74,101.22,100.27,100.99
2009-08-11,100.54,100.61,99.46,99.73
2009-08-12,99.56,101.56,99.51,100.8
2009-08-13,101.26,101.61,100.26,101.57
2009-08-14,101.52,101.6,99.7,100.79
2009-08-17,98.85,98.95,98.11,98.31
2009-08-18,98.53,99.44,98.35,99.09
2009-08-19,98.31,100.3,98.21,99.96
2009-08-20,100.09,101.22,99.87,100.99
2009-08-21,101.82,103.13,101.62,102.97
2009-08-24,103.39,103.95,102.59,102.96
2009-08-25,103.37,104.26,102.94,103.16
2009-08-26,102.84,103.64,102.49,103.17
2009-08-27,103.11,103.72,101.94,103.4
2009-08-28,104.23,104.35,102.67,103.38
2009-08-31,102.37,102.58,101.79,102.46
